Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009937506281550088 0.6428545557433185 0.6659346974853708 1.0 0.8682962962962962 0.86229 3579.0 3697.9 
0.00100154130949451 0.642154209479253 0.6621751202463338 1.0 0.8695740740740743 0.8614200000000001 507.5 581.2 
0.0007023274431028153 0.7907376000718632 0.7786432250236823 1.0 0.8795185185185185 0.8728200000000002 181.6 226.5 
0.0005849497131069495 0.8762728971421557 0.8413537910421937 1.0 0.883074074074074 0.87665 95.5 125.8 
0.0004962981453657787 0.9281413922430477 0.877289510823255 1.0 0.8867592592592592 0.87836 60.4 81.7 
0.00045685374401579283 0.9749589755835814 0.8949053698146514 1.0 0.8882962962962961 0.8803699999999999 44.3 61.1 
0.0005009084385732131 0.9854022805217209 0.8913663330514966 1.0 0.8889629629629632 0.8806799999999999 31.1 44.5 
0.0004559258228049509 1.005514103792137 0.8990073069532254 1.0 0.889851851851852 0.8817600000000001 26.0 36.7 
0.0004295931154694148 1.026879743626242 0.909544362227672 1.0 0.890425925925926 0.8822699999999999 24.1 33.8 
0.00044553973566377757 1.0283649008789184 0.9133466921773696 1.0 0.890037037037037 0.8827399999999999 17.5 27.2 
0.0004696714216038937 1.0451389081379756 0.9198676236979644 1.0 0.8910555555555554 0.8824400000000001 12.8 19.5 
0.0004379142164023888 1.0564464279331216 0.9218668961945546 1.0 0.8917037037037037 0.8832700000000001 11.7 17.6 
0.0004399244242491775 1.0695362590190758 0.9341835495029139 1.0 0.8914814814814814 0.88324 8.0 13.1 
0.00040884720422618766 1.0825699137343476 0.9450417060785119 1.0 0.8911666666666667 0.8826499999999999 9.0 13.6 
0.0004108910001306973 1.0858342455422698 0.937486481044313 1.0 0.8915740740740741 0.8834499999999998 11.9 17.2 
0.0005724613364503836 1.0708186266078616 0.9291220398170477 1.0 0.8910000000000002 0.88299 6.8 11.1 
0.0009858438693853232 1.064210117262495 0.9135286140464588 1.0 0.8912407407407408 0.8838099999999999 8.4 14.3 
0.00042484382936248683 1.1124995780263665 0.9611442239835315 1.0 0.8915185185185187 0.88333 6.0 8.7 
0.00042063540344799077 1.1163876407908149 0.9514404449507774 1.0 0.8921481481481482 0.88394 5.2 8.5 
0.00043177585394124944 1.109027995393874 0.9491333217616227 1.0 0.8913888888888888 0.88347 4.3 8.8 
