Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.000938632700775732 0.6466441400414739 0.6708646343129457 1.0 0.8685185185185187 0.8617100000000001 1337.0 1350.0 
0.0009732728880854696 0.646119909815153 0.6669794104373787 1.0 0.8677777777777779 0.8622400000000001 989.3 1013.0 
0.0010896230733078447 0.6864527436727537 0.7053626314831749 1.0 0.8682592592592592 0.8627899999999998 726.3 760.0 
0.0011564917062404528 0.7069829239044519 0.7222331259635515 1.0 0.8704629629629629 0.8645900000000001 526.9 570.0 
0.0009067479685813031 0.72811184751287 0.731892000299845 1.0 0.8760925925925926 0.87004 378.7 427.0 
0.0007666595253118288 0.7835922845670314 0.7721237682412505 1.0 0.8780925925925928 0.8719500000000002 260.9 320.5 
0.0006409618040346388 0.8372941508794423 0.8050499189763132 1.0 0.8830370370370371 0.8776499999999998 184.1 240.8 
0.0005596011487085833 0.9061930360628325 0.8432530411282604 1.0 0.8878518518518519 0.8810399999999999 129.2 181.1 
0.0005139722782446724 0.9708309580666883 0.8829949244724414 1.0 0.889962962962963 0.8827 86.6 136.4 
0.0004506080525420032 1.0297759091429834 0.9033445854908019 1.0 0.8921481481481482 0.88544 59.4 103.4 
0.0004429871770863851 1.0899793659336 0.9349312572643681 1.0 0.8925925925925927 0.88597 40.2 79.1 
0.0004246580898112478 1.14323581581586 0.9568274483049668 1.0 0.8930555555555555 0.8863100000000002 27.6 60.8 
0.00041994446936954725 1.1823635160320074 0.9658854033808263 1.0 0.8934074074074072 0.8867200000000001 20.0 47.4 
0.0003461072087556054 1.2546535550911206 1.006486354092535 1.0 0.8939444444444445 0.8859999999999999 14.9 37.4 
0.0003916189828190645 1.2629605295592499 1.0046271854754643 1.0 0.8939814814814815 0.88642 11.2 29.7 
0.00039283456997030663 1.2665486781208126 1.0055146403994806 1.0 0.8943703703703705 0.8866999999999999 9.2 24.0 
0.00036502445423306753 1.290495808696758 1.0141939004278193 1.0 0.8946666666666665 0.8864599999999999 6.3 18.9 
0.00037688879715123285 1.3037597852268656 1.0259870629338361 1.0 0.8943333333333333 0.8855299999999999 4.5 15.6 
0.0003612518496635376 1.3114773346657775 1.0334855678539605 1.0 0.8945555555555555 0.88512 4.0 12.8 
0.00037308878500114107 1.323623210389026 1.0346203329198502 1.0 0.8943888888888889 0.88513 2.8 10.6 
