Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.001010890918184616 0.6443661256472869 0.6628378215558798 1.0 0.8675185185185186 0.86213 208.0 211.0 
0.0010094343955002688 0.6354944931010497 0.6551473095549671 1.0 0.8685185185185185 0.8620700000000001 31.2 31.5 
0.0010349285544031894 0.6359115009332256 0.66133202225747 1.0 0.871037037037037 0.86262 30.5 30.7 
0.000957919129832601 0.6351622633507291 0.6617092501267443 1.0 0.870611111111111 0.8632799999999999 27.0 27.2 
0.0010599215216152884 0.6303839315245099 0.657938432571212 1.0 0.8699999999999999 0.86265 15.3 16.3 
0.0010102590050073052 0.6226562044975518 0.6508653871107462 1.0 0.8707592592592592 0.8635999999999999 21.1 33.4 
0.001061828262522602 0.6348556348246446 0.6649887119108203 1.0 0.8691111111111111 0.8616800000000001 13.8 20.5 
0.0010105971704528196 0.6268097685217255 0.6540488976581943 1.0 0.8717037037037036 0.86349 22.3 24.0 
0.0009990183734366856 0.644333276049131 0.6702086605449227 1.0 0.8688703703703704 0.8625900000000002 8.0 8.0 
0.0010893634385390355 0.6326741130632294 0.6601253599320659 1.0 0.8702407407407406 0.86216 3.1 3.2 
0.0010201756005173788 0.6402514169361392 0.6648139432955156 1.0 0.869537037037037 0.8625499999999999 5.6 5.6 
0.001021688503036204 0.6319408030557028 0.6577039345525882 1.0 0.8722222222222221 0.8648600000000002 10.2 14.1 
0.0010655149019775105 0.6293514561592317 0.6579386157831281 1.0 0.8708333333333333 0.8630000000000001 6.2 13.6 
0.0010382833297790134 0.6233383852630493 0.647816522759608 1.0 0.8728888888888889 0.86487 5.1 5.8 
0.0009714278486504663 0.6363231023382817 0.6605927197972455 1.0 0.8694814814814815 0.86312 4.4 11.5 
0.001000781484767866 0.641072003370985 0.6689046479108761 1.0 0.8699444444444444 0.8630000000000001 2.3 5.3 
0.0010322017697016997 0.6318460341319891 0.6587181156582977 1.0 0.8705925925925925 0.86366 2.3 9.9 
0.0009819558211058043 0.6356702862818236 0.6598871877024258 1.0 0.8707407407407407 0.8648299999999999 9.4 13.4 
0.0010211293466501961 0.6359448889284953 0.6626966381912804 1.0 0.8709629629629629 0.8620599999999999 1.7 2.1 
0.0009964638610622525 0.6412594663761038 0.6654240110265481 1.0 0.8700370370370372 0.86243 9.2 9.8 
