Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009996371923700544 0.6342832232462892 0.6538523800987557 1.0 0.8702222222222222 0.8629200000000001 163.1 163.4 
0.0009679607481052064 0.6352213828060895 0.6584660191447457 1.0 0.8684444444444445 0.8619300000000001 38.5 38.8 
0.0009885243074055675 0.6320023400161388 0.6571169967272023 1.0 0.8707222222222221 0.8622400000000001 26.4 26.5 
0.0010518536514666171 0.6392773663026224 0.6618441353418236 1.0 0.8691296296296297 0.86222 13.0 13.0 
0.0009666962688627073 0.6273991871385263 0.6595423639446951 1.0 0.8715925925925925 0.86283 16.9 16.9 
0.001095491731868624 0.6187108610036993 0.6412825398337113 1.0 0.8725185185185186 0.86434 12.2 12.2 
0.0010221982378112871 0.6157078006679296 0.6415710702321312 1.0 0.8726666666666667 0.8651099999999999 11.5 11.5 
0.0010430340608702016 0.6229346866108411 0.651825497417553 1.0 0.8709814814814815 0.8630699999999999 11.4 11.5 
0.0009657324946155054 0.6398190278717972 0.6676653749813236 1.0 0.8693333333333335 0.8609199999999999 4.2 4.2 
0.0010180080336759615 0.6312921833284518 0.6638397089818083 1.0 0.8700555555555557 0.8627899999999998 3.8 3.9 
0.0010133041027108184 0.6286561232981437 0.6523061371733232 1.0 0.8711296296296297 0.8628499999999999 6.5 6.5 
0.0010405994387252425 0.6276655183016631 0.6573809573414188 1.0 0.8712592592592594 0.8628500000000001 2.5 2.5 
0.001023330337430584 0.6323111162414955 0.6572410155155411 1.0 0.8702592592592595 0.8629200000000001 2.5 2.5 
0.0010113693156913067 0.6485309526381311 0.6791263183524757 1.0 0.8707962962962963 0.86169 17.0 17.3 
0.0010495102604702819 0.6418040880698896 0.6704497689574512 1.0 0.8709999999999999 0.8619899999999999 9.5 9.7 
0.0010321831468228884 0.6368773906067005 0.6646144113267968 1.0 0.8695370370370371 0.86233 1.7 1.7 
0.0009992895013810408 0.6354736149663138 0.6662623875465766 1.0 0.8704814814814814 0.8623099999999999 6.5 7.6 
0.0009448762652602566 0.6373129703685781 0.6692296573543501 1.0 0.8717222222222223 0.8636299999999999 2.7 3.7 
0.0010165614927410437 0.6357970042730623 0.6638976888038488 1.0 0.8708148148148149 0.86251 2.3 3.1 
0.0009922329415967867 0.6263260790701345 0.6541442490022602 1.0 0.8716111111111111 0.86432 0.6 1.4 
