Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.000956454031552371 0.6583476073986698 0.6748505750775727 1.0 0.8671111111111112 0.86075 111.4 112.7 
0.0009974061320567904 0.6294961756235711 0.6532107114467354 1.0 0.8701481481481481 0.8634000000000001 25.0 26.5 
0.000996820505021662 0.6360975506036259 0.6615453233416122 1.0 0.8695555555555554 0.8612400000000001 15.7 16.3 
0.0009965529775342046 0.6363161758739524 0.6548361678863811 1.0 0.8700000000000001 0.8634299999999999 12.7 13.6 
0.0009715640501680025 0.6360494419511696 0.6601223960357497 1.0 0.8697592592592593 0.86248 11.3 13.1 
0.0009783842374050168 0.6392280966169371 0.6629125718675036 1.0 0.869222222222222 0.8622500000000001 7.0 7.4 
0.0010069564152722296 0.6357304178877846 0.6588257636989562 1.0 0.8702592592592593 0.8634699999999998 18.7 19.3 
0.0010073300357283758 0.6352800735123101 0.6624235863413304 1.0 0.8720740740740742 0.86305 8.2 10.7 
0.001045261335407631 0.6310525571322254 0.6585870135576355 1.0 0.8703148148148147 0.86251 2.9 3.8 
0.001028527423995172 0.63572415922751 0.6558267345299337 1.0 0.8709629629629632 0.86348 2.8 3.7 
0.0009615062103472576 0.6307929143141096 0.6562257416467646 1.0 0.8703518518518518 0.86349 10.5 11.0 
0.0010773782171813072 0.6193394417923607 0.640582725905468 1.0 0.8711481481481481 0.86355 3.9 4.7 
0.001007572111238366 0.6139566527640188 0.6376501618532366 1.0 0.8730185185185186 0.8652 9.2 10.0 
0.0009906216056934968 0.6331044007444924 0.6612092889699268 1.0 0.8705 0.8628899999999999 2.2 3.0 
0.0010723981427245284 0.6383049254424062 0.6634881292289513 1.0 0.8705185185185185 0.8622 1.7 1.9 
0.001028009988357685 0.6237565716301933 0.6471447166350995 1.0 0.8721481481481481 0.8646300000000002 3.5 4.7 
0.0010049925496514941 0.6259055329742852 0.6537605158284308 1.0 0.8711481481481481 0.8625699999999998 6.3 7.4 
0.0010176607633750972 0.6251979599438112 0.6504216635913094 1.0 0.8699814814814815 0.86319 10.8 12.1 
0.0010422913613949475 0.6226011265067325 0.6503151364730235 1.0 0.8727222222222222 0.86441 8.2 9.4 
0.0009841078511445233 0.6276273405175058 0.6575046811733921 1.0 0.8721111111111112 0.8643000000000001 5.5 6.3 
