Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.001009283614405052 0.6996291439722425 0.6689054359970714 1.0 0.8582188552188553 0.8622699999999999 2176.8 2179.4 
0.001011598591789752 0.7003021778307716 0.6729349597843688 1.0 0.8586430976430977 0.86166 121.2 121.2 
0.0008296199682323258 0.6839371380034935 0.661422749171342 1.0 0.8592895622895623 0.8612 61.4 61.4 
0.0008525363261047195 0.6926134706368281 0.668649724983496 1.0 0.858439393939394 0.86039 51.5 51.5 
0.0008273061100345555 0.6990064599994718 0.6740446925674523 1.0 0.8579646464646464 0.8601999999999999 30.8 30.8 
0.0008337841628305106 0.6918879009837956 0.6652536430300187 1.0 0.8587912457912458 0.86136 23.4 23.4 
0.0008383014908706528 0.6974610357451517 0.6760664560186663 1.0 0.8578720538720541 0.8607799999999999 19.7 19.7 
0.0008234448476024424 0.7054914668698504 0.6846816233294434 1.0 0.8573872053872054 0.8591999999999999 24.1 24.1 
0.000756596591126076 0.6976366100485347 0.6730413779157438 1.0 0.8587693602693601 0.86067 20.6 20.6 
0.0008675328458566531 0.6946359428222253 0.6730883882259032 1.0 0.8584999999999999 0.8607000000000001 13.9 13.9 
0.0008419278010150056 0.6926774228597903 0.670781653819801 1.0 0.8582760942760943 0.8610400000000002 27.7 28.0 
0.0008482675449311562 0.6955047874395893 0.670009697967876 1.0 0.8578181818181818 0.8605899999999999 9.8 9.8 
0.000846733819847878 0.6927137662416888 0.6722796307416561 1.0 0.8581936026936028 0.86004 11.4 11.4 
0.0008413981992571529 0.6885137788864961 0.6680402627807611 1.0 0.859074074074074 0.8604200000000001 9.8 9.8 
0.0008453471217243008 0.7008572585935152 0.6775173731139779 1.0 0.8579983164983165 0.86021 9.9 9.9 
0.0007928042470552648 0.6930646786101089 0.6669825431002152 1.0 0.8585875420875422 0.86065 9.0 9.0 
0.0008008588475068822 0.694583254167046 0.6700962152899878 1.0 0.8586279461279462 0.86137 11.9 11.9 
0.0008512140843052003 0.7010182817214459 0.6793628582980556 1.0 0.8581683501683501 0.8605 6.3 6.3 
0.0008014054914914807 0.696641182554061 0.6717219935725762 1.0 0.8587171717171718 0.86066 10.4 10.4 
0.0008620917817690693 0.6863810451678443 0.6598899590678474 1.0 0.8594141414141413 0.86148 17.6 57.8 
