Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009618493259292012 0.6458404568657391 0.6713997040417159 1.0 0.8692407407407409 0.8609200000000001 1337.9 1350.0 
0.0009813184724362686 0.6441721420848595 0.6597204326724765 1.0 0.8694814814814814 0.8631599999999999 986.9 1013.0 
0.0011168156428548093 0.6770518524811513 0.695890510323701 1.0 0.8693518518518518 0.8631899999999998 727.1 760.0 
0.0010663810213503808 0.6957921540517535 0.7114768541685432 1.0 0.8724074074074075 0.8660400000000001 527.1 570.0 
0.0009198858016053003 0.7361411049889106 0.7370912742504377 1.0 0.8762037037037036 0.8705199999999997 377.7 427.0 
0.0007447275848276021 0.7806778493757082 0.7677972952123223 1.0 0.8806111111111111 0.8743700000000001 257.3 320.5 
0.0006828454083148228 0.8233317416496932 0.7941164717713421 1.0 0.8845555555555557 0.8775099999999998 186.5 240.8 
0.0005903509894839362 0.9143153700301262 0.8473215020986256 1.0 0.8865370370370371 0.88052 128.3 181.1 
0.0005127540436003671 0.9762671033104283 0.8710582319750619 1.0 0.889351851851852 0.8836299999999999 88.9 133.2 
0.0004651978337333228 1.0379801312454169 0.8944942427296988 1.0 0.8916296296296295 0.88568 52.7 89.0 
0.00040944275415861955 1.0989161184856175 0.9260558224220563 1.0 0.8923888888888889 0.88659 29.4 52.3 
0.0004083981439589601 1.1283177211128954 0.9264886420504052 1.0 0.8938703703703703 0.8877200000000001 19.9 38.8 
0.00040273101487351234 1.157410488726259 0.9407127089943226 1.0 0.8936481481481481 0.8880799999999999 12.8 28.2 
0.00039040354171310715 1.1866029898198356 0.9586880567821012 1.0 0.8942962962962963 0.88759 12.2 26.0 
0.00039993453066039335 1.1911021788404326 0.9588261122010406 1.0 0.8940555555555557 0.8877200000000001 8.3 20.0 
0.00037250249365144755 1.221962765773034 0.9694258318120248 1.0 0.8940555555555557 0.8879999999999999 7.8 16.4 
0.00036788757704409524 1.2302028274600523 0.970587640012004 1.0 0.8941666666666667 0.8877900000000001 6.8 13.7 
0.00039165188841218287 1.2294296197759305 0.968976675098804 1.0 0.8945925925925925 0.8882899999999999 3.9 10.6 
0.00040673420439444675 1.2405477779393221 0.9766821569924293 1.0 0.8946296296296297 0.8877499999999999 4.3 10.6 
0.00039289263028812946 1.2376843232778352 0.9711769494297308 1.0 0.8942962962962964 0.88831 3.2 8.3 
