Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009890694748981885 0.6317100672318071 0.6505997335785649 1.0 0.8685555555555556 0.8625299999999999 1337.9 1350.0 
0.0009699425516773479 0.6576181951966066 0.6765503374972969 1.0 0.8670185185185184 0.8609399999999999 989.2 1013.0 
0.0010872049652933828 0.6898467261331563 0.708907896909172 1.0 0.8676296296296296 0.86243 724.7 760.0 
0.0010935648279963063 0.7014878868141399 0.7138029178476885 1.0 0.8706481481481483 0.8661200000000001 530.0 570.0 
0.0009345884593043998 0.7506758069944167 0.7523500528237846 1.0 0.8727592592592593 0.8685499999999999 374.9 427.0 
0.000751644504303467 0.7756141329940348 0.7755820150774223 1.0 0.8805 0.8728899999999999 265.1 320.0 
0.0006335600502447469 0.8419175206324226 0.8102945736297954 1.0 0.8837962962962964 0.87662 186.2 240.0 
0.0005627404982563398 0.8958249924355028 0.8338694199360044 1.0 0.8869999999999999 0.88073 129.8 180.0 
0.0005115117966675216 0.9607695501324255 0.8669018111189871 1.0 0.8905925925925926 0.88361 88.2 135.0 
0.0004635920397153757 1.0259592948597693 0.8958686122905777 1.0 0.8921481481481482 0.8852799999999998 61.9 102.0 
0.00039497884720195674 1.103300516970864 0.9326786199248509 1.0 0.8930555555555557 0.8868 41.2 76.0 
0.00040314432835838484 1.1453939804272226 0.9490030761124155 1.0 0.8937407407407407 0.8863900000000001 28.5 57.0 
0.00041862276330894427 1.1835933795136495 0.9624861581466314 1.0 0.8941851851851851 0.8868899999999998 22.2 43.0 
0.00037885214318801483 1.235293831762859 0.9866745361352492 1.0 0.8943703703703703 0.88703 15.2 32.0 
0.00036877880020814925 1.270337555096908 1.003691540998019 1.0 0.8947037037037038 0.8860800000000001 10.7 24.0 
0.00035279368963084826 1.2967571399660613 1.0177945102165988 1.0 0.8949444444444443 0.88644 8.0 18.0 
0.00034354169870540023 1.3160352309354961 1.0322460575342833 1.0 0.8950000000000001 0.88608 5.9 14.0 
0.0003557221959741502 1.3161574029415868 1.023778417163709 1.0 0.894888888888889 0.88652 3.5 10.0 
0.00035045550066205354 1.347854550426642 1.044689262434269 1.0 0.8950000000000001 0.88566 2.7 8.0 
0.0003720944464980691 1.3498595334370984 1.0375463596482237 1.0 0.8948518518518517 0.8863099999999999 2.4 5.8 
