Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009793146947113065 0.6442154527453934 0.6648533827723433 1.0 0.8690555555555555 0.8615 1337.6 1350.0 
0.0010061452062232689 0.634276742253788 0.6552887425966947 1.0 0.8694814814814815 0.8623799999999999 991.7 1013.0 
0.0011578299570080904 0.6688498622833106 0.6945342081289712 1.0 0.8681111111111111 0.8632099999999999 723.5 760.0 
0.0011189822035159221 0.7060009120774563 0.7205228033760209 1.0 0.8712592592592593 0.8657 529.3 570.0 
0.0008917302168408101 0.7397890822877239 0.7406734865712558 1.0 0.8757592592592592 0.87041 375.5 427.0 
0.0007874985020115378 0.7788906883695796 0.7697565791616341 1.0 0.8797407407407407 0.8732199999999999 260.2 320.4 
0.0006425498606010147 0.838274649394782 0.8036415329072074 1.0 0.8827222222222222 0.8768800000000001 187.5 240.4 
0.0005432376808428225 0.9113368038440924 0.8412754439555113 1.0 0.8867592592592592 0.88078 129.1 180.8 
0.0004929852338877605 0.9768248617145743 0.874170050952771 1.0 0.8900925925925925 0.88322 90.1 136.3 
0.00045039045899812147 1.0248935181453995 0.892819053576878 1.0 0.8921481481481482 0.88504 58.9 103.3 
0.0004522320483682357 1.0779618041623114 0.9169038924888699 1.0 0.8937777777777777 0.8861799999999999 42.7 78.9 
0.0004242472053938592 1.1480043337068175 0.9586007744395626 1.0 0.8937222222222221 0.8855899999999999 27.9 60.7 
0.0003941450703941546 1.1882731217849503 0.9670995992022201 1.0 0.8948333333333334 0.88608 18.8 47.4 
0.0003501370255049962 1.2253874233259787 0.9810678565857522 1.0 0.8949814814814816 0.8870899999999999 13.7 37.7 
0.00038797965001525353 1.2472707054166738 0.985506594913117 1.0 0.8947037037037038 0.88665 11.0 30.1 
0.0004150191781236845 1.2521679320336851 0.991683643059241 1.0 0.8951111111111111 0.8861199999999998 8.0 24.1 
0.00039058084298795203 1.2798864141534456 1.0012659907790842 1.0 0.8948888888888888 0.8864699999999999 6.3 19.5 
0.00036409459646512775 1.3096827351341005 1.0196670112125648 1.0 0.8952222222222221 0.8865399999999999 5.9 15.6 
0.0003809376242287893 1.3116805212825753 1.0231380444059592 1.0 0.895425925925926 0.8857999999999999 2.8 12.9 
0.0003723835165401331 1.3198502531914842 1.0200144835815628 1.0 0.8951666666666667 0.88573 2.5 10.4 
