Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0010007384941166043 0.6411915838665826 0.6666636925241971 1.0 0.8683333333333334 0.861 555.6 563.4 
0.0009510311291831177 0.6462344862319185 0.6674561377133992 1.0 0.8682407407407406 0.86237 142.5 152.6 
0.0010418481304545818 0.6435547440875643 0.6653744132990653 1.0 0.8689074074074075 0.8621399999999999 82.7 104.1 
0.0009448274590802199 0.6561749505144475 0.6760761132384532 1.0 0.8683148148148148 0.8618499999999999 79.8 105.7 
0.0009970184604851894 0.6511840651612417 0.6681884205218993 1.0 0.870074074074074 0.8633599999999998 30.6 54.4 
0.0010099233213516224 0.6579476241755826 0.6726215932126058 1.0 0.8695370370370371 0.8618399999999999 20.9 56.2 
0.0010178593341244307 0.6625863990394301 0.6714043560862434 1.0 0.8713518518518519 0.8633999999999998 19.1 53.0 
0.0009513613379326739 0.6822130804739652 0.6987264283328162 1.0 0.8693518518518518 0.86161 30.8 62.8 
0.000911246287196066 0.6997389065187907 0.7092552396725014 1.0 0.8673333333333332 0.8603000000000002 20.0 60.2 
0.0009258829657209329 0.7202012211304077 0.7212565080603766 1.0 0.8651111111111109 0.8582799999999999 18.8 57.5 
0.0008823284809744315 0.7398812214492951 0.746310847647468 1.0 0.8647222222222222 0.8569799999999999 16.5 57.9 
0.0009338570011033902 0.7639075013890758 0.7659055881134142 1.0 0.8629999999999999 0.8552199999999999 17.2 74.9 
0.0009729425293733727 0.7747163501027632 0.7754240641558198 1.0 0.8616111111111111 0.8534300000000001 11.8 43.8 
0.0009429084307084202 0.8112260727744778 0.8128356147359173 1.0 0.8587407407407408 0.85069 9.0 54.0 
0.0008963490430943932 0.8201732430543892 0.8205738085282233 1.0 0.8602407407407406 0.8507999999999999 8.9 47.3 
0.0008741865575425982 0.8558874676156142 0.8487748444074648 1.0 0.8570925925925925 0.8482799999999999 11.4 50.9 
0.000893910525079619 0.8552521381900112 0.8476500513554974 1.0 0.8548518518518519 0.84899 10.6 63.4 
0.0009444027095856326 0.8880392769562986 0.875516950170684 1.0 0.8522962962962964 0.8442999999999999 5.7 28.0 
0.0009405970954724129 0.9149727204900134 0.9054290222924319 1.0 0.8501851851851854 0.8422700000000001 3.9 54.1 
0.0009465931945359435 0.9284483025324326 0.9155302927280216 1.0 0.8491481481481482 0.8416499999999999 10.7 77.8 
