Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009614564497959161 0.6988595140367261 0.6643047750460901 1.0 0.8582659932659933 0.86219 902.4 903.0 
0.001018280105684056 0.6977480583628943 0.6674929928831702 1.0 0.8580151515151515 0.8614099999999999 76.4 76.4 
0.0009642721537996429 0.6800153055583629 0.6504247867081876 1.0 0.8591649831649832 0.86222 24.1 24.5 
0.0009648415144399843 0.6818871898503487 0.6580874772895855 1.0 0.8597861952861953 0.8618899999999998 68.5 68.5 
0.000949855510541929 0.6904768600819311 0.660442246519797 1.0 0.8579259259259258 0.8608799999999999 45.6 45.9 
0.0010147298977482761 0.6816213847229129 0.6571889402112853 1.0 0.8590218855218854 0.86188 42.6 42.7 
0.0009844946839078488 0.6802597772151289 0.6537791107760011 1.0 0.8590286195286196 0.86216 40.0 40.0 
0.0009568469674863819 0.678368856449549 0.6494596907158872 1.0 0.8594377104377104 0.8632799999999999 9.2 9.2 
0.00100391758829808 0.675972433662155 0.6468177498353799 1.0 0.859577441077441 0.8624700000000001 7.4 7.4 
0.0009639312861399604 0.6831833280397992 0.6533398217165279 1.0 0.8585892255892256 0.8622500000000001 4.4 4.4 
0.0009565957472774817 0.6812877987429952 0.6582660567619671 1.0 0.8580993265993266 0.8606300000000001 14.4 14.5 
0.0009253294323996423 0.6815109823700002 0.6525485678477524 1.0 0.8590168350168351 0.8626299999999999 58.4 59.4 
0.0009130855439223977 0.6943958026568081 0.6637356568066131 1.0 0.8577727272727274 0.86082 5.7 5.7 
0.0009672409178926348 0.6798746640743063 0.6537513841326107 1.0 0.8583872053872053 0.8603200000000001 6.1 6.1 
0.0009220584784796705 0.6897075656564364 0.6652837362738082 1.0 0.8582845117845117 0.8616499999999998 2.6 2.6 
0.0009534652505336831 0.6812784686642447 0.6516816047476823 1.0 0.8581195286195287 0.86205 35.7 50.9 
0.0009172114597267936 0.6844941032154436 0.6573042775633697 1.0 0.8583905723905725 0.8611699999999999 4.2 10.5 
0.0008688473713679695 0.7093058865200381 0.6798415361569431 1.0 0.8587188552188554 0.86202 5.4 6.6 
0.0009520953387389645 0.7029013951440675 0.6773614262017993 1.0 0.8577020202020202 0.86022 2.3 2.9 
0.0023346154455151005 0.6932844328121998 0.6689878353543842 0.9995 0.8569797979797981 0.8600299999999999 1.0 1.3 
