Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0010035841852280123 0.636722676828703 0.6637492690309867 1.0 0.8698518518518519 0.86191 4221.0 4525.3 
0.0009521676552378284 0.6369482354248406 0.6635537962605496 1.0 0.8679814814814814 0.8623499999999998 331.5 492.3 
0.0004296223921805635 1.0031588326207654 0.9375773002169006 1.0 0.8796111111111111 0.87306 94.4 167.9 
0.0003571598982114987 1.1931088337544373 1.0414684530119176 1.0 0.882037037037037 0.87615 41.7 81.0 
0.0003412952032639206 1.2743100982946802 1.079341816841834 1.0 0.8832777777777778 0.8768 22.1 52.7 
0.0003289961889873564 1.3154820064706279 1.1019111439279565 1.0 0.8839259259259258 0.8770899999999999 12.4 31.2 
0.00044139625825824686 1.3479055406410971 1.1073973273318753 1.0 0.8842222222222222 0.8778 9.1 24.2 
0.000318390993374966 1.3585398182704078 1.1073096950991645 1.0 0.8838703703703704 0.8776499999999998 6.6 19.2 
0.00029776965408737316 1.4006940784372337 1.1329271992953458 1.0 0.8843703703703703 0.87774 4.9 15.5 
0.0003047277450255374 1.4040571483606958 1.1417346398122095 1.0 0.8838333333333335 0.8772200000000001 3.1 9.4 
0.0003242668778336014 1.3992320453822142 1.1334334635765937 1.0 0.884 0.87754 3.6 10.3 
0.00030448063888716516 1.4213572758403081 1.1486344215825603 1.0 0.883537037037037 0.8769500000000001 1.7 6.9 
0.0003166133292640077 1.4194865012802882 1.1454996041644836 1.0 0.8839074074074074 0.8767199999999999 2.9 8.5 
0.00029131300817018444 1.4423922731161243 1.1602412430966198 1.0 0.8838888888888888 0.8765499999999999 2.1 5.2 
0.00030533895829634174 1.4285759754137233 1.1573144580482606 1.0 0.8841481481481482 0.8761800000000001 1.3 4.4 
0.0003150528850160288 1.4378197911442947 1.1564745714435731 1.0 0.8840370370370371 0.87682 1.3 5.2 
0.00029835948725646314 1.4440017906181217 1.1534210637295264 1.0 0.8838148148148148 0.8764299999999998 1.0 5.0 
0.00030282395326874966 1.442385277226634 1.1638785990449956 1.0 0.8841851851851852 0.8762800000000001 1.0 3.4 
0.000285103451412808 1.4662862461078148 1.1747788073913799 1.0 0.8839074074074074 0.87612 1.2 4.5 
0.00034309386461767584 1.434793327524175 1.1524115794464165 1.0 0.8839259259259261 0.8769499999999999 0.2 1.8 
