Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0010313278352487721 0.6378005383609407 0.6598686172179347 1.0 0.8693703703703705 0.8622399999999999 1338.2 1350.0 
0.0009508224920770442 0.6542013489746888 0.6745385764286612 1.0 0.8680555555555554 0.8611400000000001 989.0 1013.0 
0.0011454860565030876 0.6865568595409424 0.7067592879853595 1.0 0.8682777777777776 0.86258 728.3 760.0 
0.0010764944947019343 0.7109795989545439 0.7214624747459961 1.0 0.8710000000000001 0.8651399999999999 526.5 570.0 
0.0009291920038817826 0.722712060275634 0.7317971380104973 1.0 0.875462962962963 0.8696900000000001 374.6 427.0 
0.0007392969016171256 0.7816580044952179 0.7744961061522936 1.0 0.8777037037037037 0.8724399999999999 261.0 320.4 
0.0006657084026834295 0.8300925020495219 0.7964716268183898 1.0 0.8835925925925927 0.8771799999999998 185.6 240.7 
0.0005446087649831059 0.907484384188374 0.8420261069074332 1.0 0.8864444444444446 0.8802300000000001 126.3 181.1 
0.00047707871713885235 0.979265346189903 0.8783341381652111 1.0 0.889037037037037 0.8833 88.8 136.6 
0.0004653776551280877 1.0362073351383643 0.8984752215175755 1.0 0.8911851851851852 0.88454 59.3 103.1 
0.0004330185656927084 1.0924390198446239 0.9287139997398676 1.0 0.8923703703703703 0.88512 42.0 78.1 
0.0003858312368403045 1.160429657219085 0.9552333033581677 1.0 0.8929444444444445 0.88641 27.7 56.6 
0.00042162512228143136 1.1870347677129776 0.968949581780428 1.0 0.8927592592592593 0.8861399999999999 18.9 44.5 
0.00035865035298541294 1.2412588838876033 0.9930185091985086 1.0 0.8940555555555555 0.8865299999999999 11.9 30.3 
0.0003729305936820124 1.2591481876250805 0.9945293842877646 1.0 0.8937592592592593 0.8863700000000001 7.0 22.4 
0.00039724458253629854 1.2647991581789424 0.9946424476703676 1.0 0.8936111111111111 0.88606 6.2 17.6 
0.00040381670431739486 1.280624090664349 1.0005772422642198 1.0 0.8939444444444445 0.8861799999999999 4.4 12.2 
0.0003817691155806209 1.298330119554933 1.0072005281376597 1.0 0.8939074074074073 0.8860499999999998 3.2 9.8 
0.00034280152407924186 1.3190996199942766 1.0230057224404 1.0 0.8939999999999999 0.8868600000000001 2.2 8.7 
0.0003602168126375832 1.320937207804453 1.0173811888865434 1.0 0.8933888888888888 0.8865599999999999 3.2 9.7 
